"University of California Statewide Integrated Pest Management Program"
"How to Manage Pests: California Weather Data"
"Retrieve data in comma delimited data file format <#COLHDR>"
" "
"Weather database request:  "
" "
"Time Period: January 1, 1951 to August 7, 2016, retrieved on August 8, 2016"
" (23961 days)"
" "
"To save this text, you can:"
"Select SAVE AS and TEXT from the top menu of your browser, or"
"copy and paste the data to a new document in a word processor"
"and save it as text."
" "
"Note: Only 72% of requested data were available from station MONTEREY.C.    See Retrieval Table."
" "
"                     Retrieval Table"
"                     Stations used to fill in missing data"
" "
"                     Data Values  Data Values  Data Values  Data Values  Data Values"
"                        from         from         from         from        Missing"
"Variable             Station      Backup 1     Backup 2     Averages"
"Precipitation        21614         1981            0          366            0        "
"                     MONTEREY.C   CASTROVL.A   none         MONTEREY.C   "
"Air Temps, max/min   21417         2115            0          429            0        "
"                     MONTEREY.C   CASTROVL.A   none         MONTEREY.C   "
"Air Temps, observed  21518            0            0            0         2443        "
"                     MONTEREY.C   none         none         none         "
"Weather Condition     4546            0            0            0        19415        "
"                     MONTEREY.C   none         none         none         "
" "
"Variable   Description                   Units"
"   1       Database name                 "
"   2       Date: year,month,day          yyyymmdd"
"   3       Observation time              hhmm"
"   4       Precipitation, amount         Millimeters"
"   5       Precipitation, type           (coded)"
"   6       Air temperature, maximum      Celsius"
"   7       Air temperature, minimum      Celsius"
"   8       Air temperature, observed     Celsius"
"   9       Weather conditions            (coded)"
"  10       Wind, direction               N,NE,E,SE,S,SW,W,NW, 0=calm"
"  11       Wind, speed                   Meters per second"
"  12       Bulb temperature, wet         Celsius"
"  13       Bulb temperature, dry         Celsius"
"  14       Soil temperature, maximum     Celsius"
"  15       Soil temperature, minimum     Celsius"
"  16       Pan evaporation               Millimeters"
"  17       Solar radiation               Watts per sq. meters"
"  18       Reference evapotranspiration  Millimeters"
"  19       Relative humidity, minimum    Percent"
"  20       Relative humidity, maximum    Percent"
" "
"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min"
MONTEREY.C,19530917,1800,0.000,,21.1,14.4,16.1,,,,,,,,,,,,
MONTEREY.C,19530918,1800,0.000,,21.1,12.8,15.6,,,,,,,,,,,,
MONTEREY.C,19530919,1800,0.000,,18.9,12.2,16.1,,,,,,,,,,,,
MONTEREY.C,19530920,1800,0.000,,18.9,12.2,16.1,,,,,,,,,,,,
MONTEREY.C,19530921,1800,0.000,,21.7,14.4,16.7,,,,,,,,,,,,
MONTEREY.C,19530922,1800,0.000,,23.9,12.2,17.2,,,,,,,,,,,,
MONTEREY.C,19530923,1800,0.000,,23.9,11.7,15.0,,,,,,,,,,,,
MONTEREY.C,19530924,1800,0.000,,16.7,11.1,15.6,,,,,,,,,,,,
MONTEREY.C,19530925,1800,0.000,,20.6,11.1,15.6,,,,,,,,,,,,
MONTEREY.C,19530926,1800,0.000,,21.1,11.1,17.8,,,,,,,,,,,,
MONTEREY.C,19530927,1800,0.000,,17.8,11.1,15.0,,,,,,,,,,,,
MONTEREY.C,19530928,1800,0.000,,21.1,12.2,15.6,,,,,,,,,,,,
MONTEREY.C,19530929,1800,0.000,,20.0,10.6,13.9,,,,,,,,,,,,
MONTEREY.C,19530930,1800,0.000,,18.9,8.3,15.0,,,,,,,,,,,,
MONTEREY.C,19531001,1800,0.000,,22.2,11.1,14.4,,,,,,,,,,,,
MONTEREY.C,19531002,1800,0.000,,22.8,7.2,13.9,,,,,,,,,,,,
MONTEREY.C,19531003,1800,0.000,,31.7,8.9,18.3,,,,,,,,,,,,
MONTEREY.C,19531004,1800,0.000,,34.4,15.6,19.4,,,,,,,,,,,,
MONTEREY.C,19531005,1800,0.000,,30.6,15.6,19.4,,,,,,,,,,,,
MONTEREY.C,19531006,1800,0.000,,26.1,11.1,15.0,,,,,,,,,,,,
MONTEREY.C,19531007,1800,0.000,,22.2,8.9,12.8,,,,,,,,,,,,
MONTEREY.C,19531008,1800,0.000,,24.4,8.9,12.8,,,,,,,,,,,,
MONTEREY.C,19531009,1800,0.000,,20.6,8.3,15.0,,,,,,,,,,,,
MONTEREY.C,19531010,1800,1.777,,19.4,11.1,13.3,R,,,,,,,,,,,
MONTEREY.C,19531011,1800,0.000,,21.7,7.8,12.8,,,,,,,,,,,,
MONTEREY.C,19531012,1800,0.000,,18.3,8.9,12.8,,,,,,,,,,,,
MONTEREY.C,19531013,1800,0.000,,20.6,8.9,13.9,,,,,,,,,,,,
MONTEREY.C,19531014,1800,0.000,,21.1,8.9,12.8,,,,,,,,,,,,
MONTEREY.C,19531015,1800,0.000,,21.7,8.3,12.8,,,,,,,,,,,,
MONTEREY.C,19531016,1800,0.000,,22.2,7.2,12.8,,,,,,,,,,,,
MONTEREY.C,19531017,1800,0.000,,24.4,7.2,15.0,,,,,,,,,,,,
MONTEREY.C,19531018,1800,7.868,,18.3,13.3,13.3,R,,,,,,,,,,,
MONTEREY.C,19531019,1800,0.000,,18.3,7.8,12.2,,,,,,,,,,,,
MONTEREY.C,19531020,1800,0.000,,21.7,8.3,13.3,,,,,,,,,,,,
MONTEREY.C,19531021,1800,0.000,,22.2,8.3,13.9,,,,,,,,,,,,
MONTEREY.C,19531022,1800,0.000,,23.3,7.8,13.9,,,,,,,,,,,,
MONTEREY.C,19531023,1800,0.000,,21.1,7.2,13.9,,,,,,,,,,,,
MONTEREY.C,19531024,1800,0.000,,19.4,5.6,13.9,,,,,,,,,,,,
MONTEREY.C,19531025,1800,0.000,,20.6,6.1,12.2,,,,,,,,,,,,
MONTEREY.C,19531026,1800,0.000,,26.7,7.8,14.4,,,,,,,,,,,,
MONTEREY.C,19531027,1800,0.000,,25.0,7.8,13.3,,,,,,,,,,,,
MONTEREY.C,19531028,1800,0.000,,17.8,7.2,12.2,,,,,,,,,,,,
MONTEREY.C,19531029,1800,0.000,,17.2,9.4,12.2,,,,,,,,,,,,
MONTEREY.C,19531030,1800,0.000,,22.2,6.1,12.8,,,,,,,,,,,,
MONTEREY.C,19531031,1800,0.000,,22.2,10.6,13.3,,,,,,,,,,,,
MONTEREY.C,19531101,1800,0.000,,18.9,10.0,12.8,,,,,,,,,,,,
MONTEREY.C,19531102,1800,0.000,,22.2,10.0,11.7,,,,,,,,,,,,
MONTEREY.C,19531103,1800,0.000,,14.4,10.0,,,,,,,,,,,,,
MONTEREY.C,19531104,1800,0.000,,15.6,6.7,12.2,,,,,,,,,,,,
MONTEREY.C,19531105,1800,5.076,,15.6,6.1,11.1,R,,,,,,,,,,,
MONTEREY.C,19531106,1800,0.000,,18.9,8.3,11.7,,,,,,,,,,,,
MONTEREY.C,19531107,1800,0.000,,23.3,5.6,13.3,,,,,,,,,,,,
MONTEREY.C,19531108,1800,0.000,,23.9,8.9,12.8,,,,,,,,,,,,
MONTEREY.C,19531109,1800,0.000,,21.1,7.8,13.9,,,,,,,,,,,,
MONTEREY.C,19531110,1800,0.508,,20.0,11.1,15.6,R,,,,,,,,,,,
MONTEREY.C,19531111,1800,0.508,,19.4,9.4,13.9,R,,,,,,,,,,,
MONTEREY.C,19531112,1800,0.000,,21.1,10.0,13.3,,,,,,,,,,,,
MONTEREY.C,19531113,1800,0.761,,18.9,10.0,17.8,R,,,,,,,,,,,
MONTEREY.C,19531114,1800,37.56,,18.3,10.0,13.3,HL,,,,,,,,,,,
MONTEREY.C,19531115,1800,0.000,,18.9,8.9,14.4,,,,,,,,,,,,
MONTEREY.C,19531116,1800,0.508,,19.4,7.8,12.2,R,,,,,,,,,,,
MONTEREY.C,19531117,1800,2.792,,13.3,5.0,9.4,R,,,,,,,,,,,
MONTEREY.C,19531118,1800,0.000,,15.0,6.7,11.7,,,,,,,,,,,,
MONTEREY.C,19531119,1800,0.000,,16.7,5.6,10.0,,,,,,,,,,,,
MONTEREY.C,19531120,1800,6.853,,14.4,6.1,10.6,R,,,,,,,,,,,
MONTEREY.C,19531121,1800,0.000,,16.7,5.0,10.0,,,,,,,,,,,,
MONTEREY.C,19531122,1800,0.000,,18.3,6.1,13.3,,,,,,,,,,,,
MONTEREY.C,19531123,1800,0.000,,21.1,11.1,15.6,,,,,,,,,,,,
MONTEREY.C,19531124,1800,0.000,,21.7,8.9,12.2,,,,,,,,,,,,
MONTEREY.C,19531125,1800,0.000,,21.1,7.2,15.0,,,,,,,,,,,,
MONTEREY.C,19531126,1800,0.000,,20.6,11.7,15.6,,,,,,,,,,,,
MONTEREY.C,19531127,1800,0.000,,18.9,10.0,12.2,,,,,,,,,,,,
MONTEREY.C,19531128,1800,0.000,,19.4,7.2,11.7,,,,,,,,,,,,
MONTEREY.C,19531129,1800,0.000,,22.2,5.6,11.7,,,,,,,,,,,,
MONTEREY.C,19531130,1800,0.000,,16.7,8.3,11.7,,,,,,,,,,,,
MONTEREY.C,19531201,1800,0.000,,17.2,6.1,11.7,,,,,,,,,,,,
MONTEREY.C,19531202,1800,0.000,,16.7,6.7,11.1,,,,,,,,,,,,
MONTEREY.C,19531203,1800,0.000,,15.0,8.3,9.4,,,,,,,,,,,,
MONTEREY.C,19531204,1800,11.67,,13.3,7.8,10.6,R,,,,,,,,,,,
MONTEREY.C,19531205,1800,0.000,,15.0,4.4,9.4,,,,,,,,,,,,
MONTEREY.C,19531206,1800,0.000,,16.7,4.4,11.7,,,,,,,,,,,,
MONTEREY.C,19531207,1800,1.523,,13.9,7.2,9.4,R,,,,,,,,,,,
MONTEREY.C,19531208,1800,0.000,,15.6,3.3,7.2,,,,,,,,,,,,
MONTEREY.C,19531209,1800,0.000,,17.2,5.0,10.0,,,,,,,,,,,,
MONTEREY.C,19531210,1800,0.000,,15.6,5.6,10.0,,,,,,,,,,,,
MONTEREY.C,19531211,1800,0.000,,17.8,3.9,9.4,,,,,,,,,,,,
MONTEREY.C,19531212,1800,0.000,,19.4,5.6,12.8,,,,,,,,,,,,
MONTEREY.C,19531213,1800,0.000,,25.0,6.7,14.4,,,,,,,,,,,,
MONTEREY.C,19531214,1800,0.000,,25.6,11.7,15.6,,,,,,,,,,,,
MONTEREY.C,19531215,1800,0.000,,18.3,10.6,13.9,,,,,,,,,,,,
MONTEREY.C,19531216,1800,0.000,,20.6,8.9,13.9,,,,,,,,,,,,
MONTEREY.C,19531217,1800,0.508,,15.0,7.2,9.4,R,,,,,,,,,,,
MONTEREY.C,19531218,1800,0.000,,18.3,7.2,12.2,,,,,,,,,,,,
MONTEREY.C,19531219,1800,0.000,,20.0,9.4,12.8,,,,,,,,,,,,
MONTEREY.C,19531220,1800,0.508,,16.7,8.3,10.6,R,,,,,,,,,,,
MONTEREY.C,19531221,1800,0.000,,18.3,4.4,11.1,,,,,,,,,,,,
MONTEREY.C,19531222,1800,0.000,,20.0,4.4,12.2,,,,,,,,,,,,
MONTEREY.C,19531223,1800,0.000,,18.9,6.1,10.6,,,,,,,,,,,,
MONTEREY.C,19531224,1800,0.000,,15.6,2.8,9.4,,,,,,,,,,,,
MONTEREY.C,19531225,1800,0.000,,16.7,2.8,9.4,,,,,,,,,,,,
MONTEREY.C,19531226,1800,0.000,,18.3,4.4,10.0,,,,,,,,,,,,
MONTEREY.C,19531227,1800,0.000,,19.4,7.8,11.1,,,,,,,,,,,,
MONTEREY.C,19531228,1800,0.000,,21.1,7.8,10.0,,,,,,,,,,,,
MONTEREY.C,19531229,1800,0.000,,11.1,3.9,8.3,,,,,,,,,,,,
MONTEREY.C,19531230,1800,0.000,,18.9,5.0,13.3,,,,,,,,,,,,
MONTEREY.C,19531231,1800,0.000,,17.2,6.1,10.0,,,,,,,,,,,,
MONTEREY.C,19540101,1800,0.000,,15.0,5.0,9.4,,,,,,,,,,,,
MONTEREY.C,19540102,1800,0.000,,13.9,3.3,9.4,,,,,,,,,,,,
MONTEREY.C,19540103,1800,0.508,,15.0,5.0,10.0,R,,,,,,,,,,,
MONTEREY.C,19540104,1800,0.000,,17.2,5.6,11.7,,,,,,,,,,,,
MONTEREY.C,19540105,1800,0.000,,21.1,3.3,10.6,,,,,,,,,,,,
MONTEREY.C,19540106,1800,0.000,,15.6,6.7,11.7,,,,,,,,,,,,
MONTEREY.C,19540107,1800,1.523,,15.6,7.2,13.9,R,,,,,,,,,,,
MONTEREY.C,19540108,1800,0.000,,14.4,3.9,10.0,,,,,,,,,,,,
MONTEREY.C,19540109,1800,0.000,,16.1,3.9,11.7,,,,,,,,,,,,
MONTEREY.C,19540110,1800,0.000,,15.6,4.4,12.8,,,,,,,,,,,,
MONTEREY.C,19540111,1800,10.15,,15.0,4.4,9.4,R,,,,,,,,,,,
MONTEREY.C,19540112,1800,24.11,,13.9,4.4,9.4,R,,,,,,,,,,,
MONTEREY.C,19540113,1800,0.000,,15.0,2.8,8.9,,,,,,,,,,,,
MONTEREY.C,19540114,1800,0.000,,15.6,4.4,10.6,,,,,,,,,,,,
MONTEREY.C,19540115,1800,0.000,,13.9,5.6,10.6,,,,,,,,,,,,
MONTEREY.C,19540116,1800,0.000,,16.7,6.7,11.1,,,,,,,,,,,,
MONTEREY.C,19540117,1800,24.11,,14.4,7.8,10.0,R,,,,,,,,,,,
MONTEREY.C,19540118,1800,0.000,,12.2,3.9,8.9,,,,,,,,,,,,
MONTEREY.C,19540119,1800,7.614,,9.4,5.0,8.3,R,,,,,,,,,,,
MONTEREY.C,19540120,1800,0.000,,10.6,4.4,8.9,,,,,,,,,,,,
MONTEREY.C,19540121,1800,0.000,,12.8,4.4,9.4,,,,,,,,,,,,
MONTEREY.C,19540122,1800,1.777,,12.8,4.4,10.0,R,,,,,,,,,,,
MONTEREY.C,19540123,1800,4.061,,13.9,11.1,,R,,,,,,,,,,,
MONTEREY.C,19540124,1800,34.26,,7.8,6.1,,R,,,,,,,,,,,
MONTEREY.C,19540125,1800,0.000,,11.1,1.1,7.8,,,,,,,,,,,,
MONTEREY.C,19540126,1800,0.000,,14.4,1.1,10.0,,,,,,,,,,,,
MONTEREY.C,19540127,1800,0.000,,12.8,3.9,8.9,,,,,,,,,,,,
MONTEREY.C,19540128,1800,0.000,,17.2,6.1,11.7,,,,,,,,,,,,
MONTEREY.C,19540129,1800,0.000,,18.3,6.7,13.3,,,,,,,,,,,,
MONTEREY.C,19540130,1800,0.000,,19.4,7.2,14.4,,,,,,,,,,,,
MONTEREY.C,19540131,1800,0.000,,18.3,5.6,12.8,,,,,,,,,,,,
MONTEREY.C,19540201,1800,0.000,,23.9,3.9,15.6,,,,,,,,,,,,
MONTEREY.C,19540202,1800,0.000,,28.3,7.2,17.2,,,,,,,,,,,,
MONTEREY.C,19540203,1800,0.000,,27.8,10.6,16.7,,,,,,,,,,,,
MONTEREY.C,19540204,1800,0.000,,23.3,8.3,13.3,,,,,,,,,,,,
MONTEREY.C,19540205,1800,0.000,,21.1,3.3,12.8,,,,,,,,,,,,
MONTEREY.C,19540206,1800,0.000,,26.7,4.4,13.9,,,,,,,,,,,,
MONTEREY.C,19540207,1800,0.000,,29.4,11.1,15.6,,,,,,,,,,,,
MONTEREY.C,19540208,1800,0.000,,27.2,7.8,15.0,,,,,,,,,,,,
MONTEREY.C,19540209,1800,0.000,,21.7,5.6,13.9,,,,,,,,,,,,
MONTEREY.C,19540210,1800,0.000,,17.2,5.0,12.8,,,,,,,,,,,,
MONTEREY.C,19540211,1800,0.000,,16.7,5.6,13.3,,,,,,,,,,,,
MONTEREY.C,19540212,1800,0.000,,15.6,8.3,13.3,,,,,,,,,,,,
MONTEREY.C,19540213,1800,21.32,,13.3,10.0,,R,,,,,,,,,,,
MONTEREY.C,19540214,1800,9.899,,13.3,5.6,8.3,R,,,,,,,,,,,
MONTEREY.C,19540215,1800,0.000,,13.9,3.3,9.4,,,,,,,,,,,,
MONTEREY.C,19540216,1800,3.046,,17.2,6.1,12.8,R,,,,,,,,,,,
MONTEREY.C,19540217,1800,10.91,,15.0,5.6,9.4,R,,,,,,,,,,,
MONTEREY.C,19540218,1800,12.18,,13.9,3.3,11.1,R,,,,,,,,,,,
MONTEREY.C,19540219,1800,0.000,,16.7,2.8,8.3,,,,,,,,,,,,
MONTEREY.C,19540220,1800,0.000,,18.3,3.3,11.1,,,,,,,,,,,,
MONTEREY.C,19540221,1800,0.000,,16.7,5.6,11.7,,,,,,,,,,,,
MONTEREY.C,19540222,1800,0.000,,21.1,7.2,12.8,,,,,,,,,,,,
MONTEREY.C,19540223,1800,0.000,,27.8,6.7,14.4,,,,,,,,,,,,
MONTEREY.C,19540224,1800,0.000,,24.4,6.7,13.9,,,,,,,,,,,,
MONTEREY.C,19540225,1800,0.000,,24.4,9.4,14.4,,,,,,,,,,,,
MONTEREY.C,19540226,1800,0.000,,18.3,8.9,10.0,,,,,,,,,,,,
MONTEREY.C,19540227,1800,0.000,,22.2,6.1,11.1,,,,,,,,,,,,
MONTEREY.C,19540228,1800,0.000,,22.2,8.9,14.4,,,,,,,,,,,,
MONTEREY.C,19540301,1800,0.000,,24.4,8.3,10.0,,,,,,,,,,,,
MONTEREY.C,19540302,1800,0.000,,16.7,7.2,10.0,,,,,,,,,,,,
MONTEREY.C,19540303,1800,0.000,,17.2,9.4,11.1,,,,,,,,,,,,
MONTEREY.C,19540304,1800,0.000,,16.7,8.9,10.0,,,,,,,,,,,,
MONTEREY.C,19540305,1800,0.000,,13.3,7.2,10.0,F,,,,,,,,,,,
MONTEREY.C,19540306,1800,0.000,,12.8,9.4,10.0,,,,,,,,,,,,
MONTEREY.C,19540307,1800,0.000,,16.1,8.9,11.7,,,,,,,,,,,,
MONTEREY.C,19540308,1800,7.360,,16.1,10.0,12.2,R,,,,,,,,,,,
MONTEREY.C,19540309,1800,4.315,,16.1,10.6,11.7,R,,,,,,,,,,,
MONTEREY.C,19540310,1800,8.122,,13.3,8.9,12.2,R,,,,,,,,,,,
MONTEREY.C,19540311,1800,2.031,,11.1,2.8,10.0,R,,,,,,,,,,,
MONTEREY.C,19540312,1800,0.000,,15.0,1.7,12.2,,,,,,,,,,,,
MONTEREY.C,19540313,1800,0.000,,16.7,2.2,12.2,,,,,,,,,,,,
MONTEREY.C,19540314,1800,0.000,,20.0,3.9,12.2,,,,,,,,,,,,
MONTEREY.C,19540315,1800,0.000,,15.0,5.6,11.7,,,,,,,,,,,,
MONTEREY.C,19540316,1800,43.40,,11.7,3.3,6.1,HL,,,,,,,,,,,
MONTEREY.C,19540317,1800,5.584,,13.3,2.8,8.9,R,,,,,,,,,,,
MONTEREY.C,19540318,1800,0.000,,11.1,1.7,7.8,,,,,,,,,,,,
MONTEREY.C,19540319,1800,14.72,,13.3,3.9,8.9,R,,,,,,,,,,,
MONTEREY.C,19540320,1800,6.853,,13.9,2.8,9.4,R,,,,,,,,,,,
MONTEREY.C,19540321,1800,3.553,,15.0,3.9,10.6,R,,,,,,,,,,,
MONTEREY.C,19540322,1800,8.376,,14.4,3.3,9.4,R,,,,,,,,,,,
MONTEREY.C,19540323,1800,0.000,,15.6,4.4,10.0,,,,,,,,,,,,
MONTEREY.C,19540324,1800,5.076,,13.3,6.7,7.8,R,,,,,,,,,,,
MONTEREY.C,19540325,1800,3.807,,16.1,4.4,10.0,R,,,,,,,,,,,
MONTEREY.C,19540326,1800,0.000,,15.6,4.4,10.0,,,,,,,,,,,,
MONTEREY.C,19540327,1800,0.000,,15.6,4.4,9.4,,,,,,,,,,,,
MONTEREY.C,19540328,1800,0.000,,15.6,5.6,11.1,,,,,,,,,,,,
MONTEREY.C,19540329,1800,7.107,,14.4,5.6,9.4,R,,,,,,,,,,,
MONTEREY.C,19540330,1800,4.315,,16.7,2.8,11.1,R,,,,,,,,,,,
MONTEREY.C,19540331,1800,0.000,,15.6,6.1,10.0,,,,,,,,,,,,
MONTEREY.C,19540401,1800,0.000,,17.2,5.0,10.6,,,,,,,,,,,,
MONTEREY.C,19540402,1800,0.000,,15.6,4.4,9.4,,,,,,,,,,,,
MONTEREY.C,19540403,1800,0.000,,18.9,5.0,12.8,,,,,,,,,,,,
MONTEREY.C,19540404,1800,1.015,,18.9,8.9,13.3,R,,,,,,,,,,,
MONTEREY.C,19540405,1800,0.254,,16.7,11.7,12.2,R,,,,,,,,,,,
MONTEREY.C,19540406,1800,1.523,,17.2,9.4,11.1,R,,,,,,,,,,,
MONTEREY.C,19540407,1800,0.000,,17.8,6.1,11.1,,,,,,,,,,,,
MONTEREY.C,19540408,1800,0.000,,19.4,5.6,12.8,,,,,,,,,,,,
MONTEREY.C,19540409,1800,0.000,,16.1,8.3,10.0,,,,,,,,,,,,
MONTEREY.C,19540410,1800,0.000,,16.1,5.6,11.1,,,,,,,,,,,,
MONTEREY.C,19540411,1800,0.000,,15.0,7.8,10.6,,,,,,,,,,,,
MONTEREY.C,19540412,1800,0.000,,15.6,8.3,11.1,,,,,,,,,,,,
MONTEREY.C,19540413,1800,0.000,,18.3,8.9,11.1,,,,,,,,,,,,
MONTEREY.C,19540414,1800,0.000,,18.3,8.9,10.6,,,,,,,,,,,,
MONTEREY.C,19540415,1800,0.000,,25.0,8.3,17.8,,,,,,,,,,,,
MONTEREY.C,19540416,1800,0.000,,23.9,9.4,12.2,,,,,,,,,,,,
MONTEREY.C,19540417,1800,0.000,,23.9,7.8,13.9,,,,,,,,,,,,
MONTEREY.C,19540418,1800,0.000,,21.1,7.2,11.7,,,,,,,,,,,,
MONTEREY.C,19540419,1800,0.000,,17.2,6.7,10.6,,,,,,,,,,,,
MONTEREY.C,19540420,1800,0.000,,18.3,7.8,11.1,,,,,,,,,,,,
MONTEREY.C,19540421,1800,0.000,,18.3,8.9,11.7,,,,,,,,,,,,
MONTEREY.C,19540422,1800,0.000,,15.6,8.3,10.6,,,,,,,,,,,,
MONTEREY.C,19540423,1800,0.000,,14.4,10.0,11.1,,,,,,,,,,,,
MONTEREY.C,19540424,1800,0.000,,16.1,10.6,12.2,,,,,,,,,,,,
MONTEREY.C,19540425,1800,0.000,,19.4,8.3,13.9,,,,,,,,,,,,
MONTEREY.C,19540426,1800,0.000,,18.3,7.8,12.8,,,,,,,,,,,,
MONTEREY.C,19540427,1800,15.99,,16.7,10.0,11.7,R,,,,,,,,,,,
MONTEREY.C,19540428,1800,2.792,,13.9,9.4,11.1,R,,,,,,,,,,,
MONTEREY.C,19540429,1800,0.000,,15.6,8.9,10.6,,,,,,,,,,,,
MONTEREY.C,19540430,1800,0.000,,14.4,7.2,9.4,,,,,,,,,,,,
MONTEREY.C,19540501,1800,0.000,,18.3,5.6,11.1,,,,,,,,,,,,
MONTEREY.C,19540502,1800,0.000,,22.2,5.6,11.1,,,,,,,,,,,,
MONTEREY.C,19540503,1800,0.000,,20.6,7.2,15.6,,,,,,,,,,,,
MONTEREY.C,19540504,1800,0.000,,17.8,8.3,10.6,,,,,,,,,,,,
MONTEREY.C,19540505,1800,0.000,,20.6,8.9,13.3,,,,,,,,,,,,
MONTEREY.C,19540506,1800,0.000,,17.2,7.2,10.6,,,,,,,,,,,,
MONTEREY.C,19540507,1800,0,,14.4,8.9,10.0,F,,,,,,,,,,,
MONTEREY.C,19540508,1800,0.000,,16.7,9.4,11.7,,,,,,,,,,,,
MONTEREY.C,19540509,1800,10.66,,17.2,10.0,12.8,R,,,,,,,,,,,
MONTEREY.C,19540510,1800,0.000,,18.3,10.6,11.1,,,,,,,,,,,,
MONTEREY.C,19540511,1800,0.000,,16.7,8.9,11.7,,,,,,,,,,,,
MONTEREY.C,19540512,1800,0.000,,16.1,8.9,10.6,,,,,,,,,,,,
MONTEREY.C,19540513,1800,0.000,,16.1,7.8,11.1,,,,,,,,,,,,
MONTEREY.C,19540514,1800,0.000,,14.4,7.8,11.1,,,,,,,,,,,,
MONTEREY.C,19540515,1800,0.000,,18.3,8.9,11.1,,,,,,,,,,,,
MONTEREY.C,19540516,1800,0.000,,17.2,7.8,13.9,,,,,,,,,,,,
MONTEREY.C,19540517,1800,0.000,,16.7,9.4,11.1,,,,,,,,,,,,
MONTEREY.C,19540518,1800,0.000,,14.4,8.9,11.1,,,,,,,,,,,,
MONTEREY.C,19540519,1800,0.000,,15.0,7.2,10.0,,,,,,,,,,,,
MONTEREY.C,19540520,1800,0.000,,16.7,8.9,11.1,,,,,,,,,,,,
MONTEREY.C,19540521,1800,0.000,,17.2,7.8,11.7,,,,,,,,,,,,
MONTEREY.C,19540522,1800,0.000,,25.6,6.7,15.6,,,,,,,,,,,,
MONTEREY.C,19540523,1800,0.000,,19.4,8.3,11.1,,,,,,,,,,,,
MONTEREY.C,19540524,1800,0.000,,16.7,8.3,11.1,,,,,,,,,,,,
MONTEREY.C,19540525,1800,0.000,,16.1,8.3,10.0,,,,,,,,,,,,
MONTEREY.C,19540526,1800,0.000,,16.1,8.3,11.1,,,,,,,,,,,,
MONTEREY.C,19540527,1800,0.000,,19.4,5.0,12.2,,,,,,,,,,,,
MONTEREY.C,19540528,1800,0.000,,16.1,6.7,11.1,,,,,,,,,,,,
MONTEREY.C,19540529,1800,0.000,,16.1,7.8,10.0,,,,,,,,,,,,
MONTEREY.C,19540530,1800,0.000,,17.2,7.2,11.1,,,,,,,,,,,,
MONTEREY.C,19540531,1800,0.000,,18.9,6.7,11.1,,,,,,,,,,,,
MONTEREY.C,19540601,1800,0.000,,21.1,7.2,11.7,,,,,,,,,,,,
MONTEREY.C,19540602,1800,0.000,,21.1,6.1,12.2,,,,,,,,,,,,
MONTEREY.C,19540603,1800,0.000,,18.3,8.3,11.7,,,,,,,,,,,,
MONTEREY.C,19540604,1800,0.761,,18.3,10.0,12.2,R,,,,,,,,,,,
MONTEREY.C,19540605,1800,0.000,,17.2,8.3,11.1,,,,,,,,,,,,
MONTEREY.C,19540606,1800,0.000,,21.1,5.6,12.2,,,,,,,,,,,,
MONTEREY.C,19540607,1800,0.000,,16.7,6.1,11.1,,,,,,,,,,,,
MONTEREY.C,19540608,1800,5.330,,17.2,9.4,10.6,R,,,,,,,,,,,
MONTEREY.C,19540609,1800,0.508,,16.7,7.8,11.1,R,,,,,,,,,,,
MONTEREY.C,19540610,1800,0.000,,17.8,5.6,11.7,,,,,,,,,,,,
MONTEREY.C,19540611,1800,0.000,,17.8,6.7,11.7,,,,,,,,,,,,
MONTEREY.C,19540612,1800,3.553,,16.1,10.0,12.2,R,,,,,,,,,,,
MONTEREY.C,19540613,1800,0.000,,17.2,10.0,12.2,,,,,,,,,,,,
MONTEREY.C,19540614,1800,0.000,,18.3,10.0,13.3,,,,,,,,,,,,
MONTEREY.C,19540615,1800,0.000,,21.7,8.9,12.8,,,,,,,,,,,,
MONTEREY.C,19540616,1800,0.000,,17.8,8.9,11.1,,,,,,,,,,,,
MONTEREY.C,19540617,1800,0.000,,17.2,7.8,11.1,,,,,,,,,,,,
MONTEREY.C,19540618,1800,0.000,,17.8,7.2,11.7,,,,,,,,,,,,
MONTEREY.C,19540619,1800,0.000,,17.2,8.9,11.1,,,,,,,,,,,,
MONTEREY.C,19540620,1800,0.000,,25.0,9.4,15.6,,,,,,,,,,,,
MONTEREY.C,19540621,1800,0.000,,23.9,10.6,14.4,,,,,,,,,,,,
MONTEREY.C,19540622,1800,0.000,,26.7,8.9,16.7,,,,,,,,,,,,
MONTEREY.C,19540623,1800,0.000,,17.8,8.9,12.8,,,,,,,,,,,,
MONTEREY.C,19540624,1800,0.000,,15.6,10.0,11.7,,,,,,,,,,,,
MONTEREY.C,19540625,1800,0.000,,17.8,10.0,12.2,,,,,,,,,,,,
MONTEREY.C,19540626,1800,0,,20.6,8.9,12.2,,,,,,,,,,,,
MONTEREY.C,19540627,1800,0.000,,18.9,12.8,,,,,,,,,,,,,
MONTEREY.C,19540628,1800,0.000,,23.9,8.9,15.6,,,,,,,,,,,,
MONTEREY.C,19540629,1800,0.000,,22.2,8.3,14.4,,,,,,,,,,,,
MONTEREY.C,19540630,1800,0.000,,18.9,10.6,12.8,,,,,,,,,,,,
