

"University of California Statewide Integrated Pest Management Program"
"How to Manage Pests: California Weather Data"
"Retrieve data in comma delimited data file format"
" "
"Weather database request:  "
" "
"Time Period: January 1, 1951 to November 7, 2016, retrieved on November 8, 2016"
" (24053 days)"
" "
"To save this text, you can:"
"Select SAVE AS and TEXT from the top menu of your browser, or"
"copy and paste the data to a new document in a word processor"
"and save it as text."
" "
"Note: Only 63% of requested data were available from station KINGCITY.C.    See Retrieval Table."
" "
"                     Retrieval Table"
"                     Stations used to fill in missing data"
" "
"                     Data Values  Data Values  Data Values  Data Values  Data Values"
"                        from         from         from         from        Missing"
"Variable             Station      Backup 1     Backup 2     Averages"
"Precipitation        21491            0            0            0         2562        "
"                     KINGCITY.C   none         none         none         "
"Air Temps, max/min   20787            0            0            0         3266        "
"                     KINGCITY.C   none         none         none         "
"Air Temps, observed  17155            0            0            0         6898        "
"                     KINGCITY.C   none         none         none         "
"Weather Condition     1195            0            0            0        22858        "
"                     KINGCITY.C   none         none         none         "
" "
"Variable   Description                   Units"
"   1       Database name                 "
"   2       Date: year,month,day          yyyymmdd"
"   3       Observation time              hhmm"
"   4       Precipitation, amount         Millimeters"
"   5       Precipitation, type           (coded)"
"   6       Air temperature, maximum      Celsius"
"   7       Air temperature, minimum      Celsius"
"   8       Air temperature, observed     Celsius"
"   9       Weather conditions            (coded)"
"  10       Wind, direction               N,NE,E,SE,S,SW,W,NW, 0=calm"
"  11       Wind, speed                   Meters per second"
"  12       Bulb temperature, wet         Celsius"
"  13       Bulb temperature, dry         Celsius"
"  14       Soil temperature, maximum     Celsius"
"  15       Soil temperature, minimum     Celsius"
"  16       Pan evaporation               Millimeters"
"  17       Solar radiation               Watts per sq. meters"
"  18       Reference evapotranspiration  Millimeters"
"  19       Relative humidity, minimum    Percent"
"  20       Relative humidity, maximum    Percent"
" "
"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min"
KINGCITY.C,19650110,1700,0.000,,15.0,0.0,14.4,,,,,,,,,,,,
KINGCITY.C,19650111,1700,0.000,,15.0,1.7,12.8,,,,,,,,,,,,
KINGCITY.C,19650112,1700,0.000,,16.1,5.6,15.0,,,,,,,,,,,,
KINGCITY.C,19650113,1700,0.000,,15.6,11.7,14.4,,,,,,,,,,,,
KINGCITY.C,19650114,1700,0.000,,20.0,-1.1,18.3,,,,,,,,,,,,
KINGCITY.C,19650115,1700,0.000,,18.9,3.3,15.0,,,,,,,,,,,,
KINGCITY.C,19650116,1700,0.000,,21.1,5.0,18.3,,,,,,,,,,,,
KINGCITY.C,19650117,1700,0.000,,21.7,5.6,20.0,,,,,,,,,,,,
KINGCITY.C,19650118,1700,0.000,,23.9,8.3,22.2,,,,,,,,,,,,
KINGCITY.C,19650119,1700,1.015,,22.8,8.3,13.3,R,,,,,,,,,,,
KINGCITY.C,19650120,1700,0.000,,15.0,10.0,13.3,,,,,,,,,,,,
KINGCITY.C,19650121,1700,0.000,,17.2,6.7,15.6,,,,,,,,,,,,
KINGCITY.C,19650122,1700,0.000,,19.4,6.7,15.0,,,,,,,,,,,,
KINGCITY.C,19650123,1700,0.000,,19.4,7.8,15.6,,,,,,,,,,,,
KINGCITY.C,19650124,1700,5.330,,16.1,6.7,10.0,R,,,,,,,,,,,
KINGCITY.C,19650125,1700,0.254,,11.1,-1.1,9.4,R,,,,,,,,,,,
KINGCITY.C,19650126,1700,0.000,,15.6,0.0,15.0,,,,,,,,,,,,
KINGCITY.C,19650127,1700,0.000,,15.0,0.6,13.3,,,,,,,,,,,,
KINGCITY.C,19650128,1700,0.000,,18.9,-0.6,16.7,,,,,,,,,,,,
KINGCITY.C,19650129,1700,0.000,,18.9,1.7,17.8,,,,,,,,,,,,
KINGCITY.C,19650130,1700,0.000,,23.3,2.8,21.7,,,,,,,,,,,,
KINGCITY.C,19650131,1700,0.000,,22.2,1.7,20.0,,,,,,,,,,,,
KINGCITY.C,19650201,1700,0.000,,20.0,4.4,12.8,,,,,,,,,,,,
KINGCITY.C,19650202,1700,0.000,,16.1,6.1,14.4,,,,,,,,,,,,
KINGCITY.C,19650203,1700,0.000,,15.0,5.0,12.2,,,,,,,,,,,,
KINGCITY.C,19650204,1700,0.000,,17.2,5.6,15.0,,,,,,,,,,,,
KINGCITY.C,19650205,1700,5.330,,15.6,10.0,12.2,R,,,,,,,,,,,
KINGCITY.C,19650206,1700,1.015,,13.9,5.6,11.1,R,,,,,,,,,,,
KINGCITY.C,19650207,1700,0.000,,18.3,0.0,17.2,,,,,,,,,,,,
KINGCITY.C,19650208,1700,0.000,,17.8,-1.7,12.8,,,,,,,,,,,,
KINGCITY.C,19650209,1700,0.000,,13.3,5.0,11.7,,,,,,,,,,,,
KINGCITY.C,19650210,1700,0.000,,17.2,-3.9,15.0,,,,,,,,,,,,
KINGCITY.C,19650211,1700,0.000,,16.1,3.3,14.4,,,,,,,,,,,,
KINGCITY.C,19650212,1700,0.000,,17.2,-4.4,16.1,,,,,,,,,,,,
KINGCITY.C,19650213,1700,0.000,,17.8,-2.2,15.0,,,,,,,,,,,,
KINGCITY.C,19650214,1700,0.000,,22.2,5.6,15.0,,,,,,,,,,,,
KINGCITY.C,19650215,1700,0.000,,18.3,-1.1,17.8,,,,,,,,,,,,
KINGCITY.C,19650216,1700,0.000,,20.6,-1.1,19.4,,,,,,,,,,,,
KINGCITY.C,19650217,1700,0.000,,22.8,-1.1,21.7,,,,,,,,,,,,
KINGCITY.C,19650218,1700,0.000,,25.6,1.1,25.0,,,,,,,,,,,,
KINGCITY.C,19650219,1700,0.000,,27.8,1.7,25.0,,,,,,,,,,,,
KINGCITY.C,19650220,1700,0.000,,26.1,3.9,25.6,,,,,,,,,,,,
KINGCITY.C,19650221,1700,0.000,,25.6,2.8,20.0,,,,,,,,,,,,
KINGCITY.C,19650222,1700,0.000,,20.0,5.0,16.1,,,,,,,,,,,,
KINGCITY.C,19650223,1700,0.000,,18.9,0.6,18.3,,,,,,,,,,,,
KINGCITY.C,19650224,1700,0.000,,23.3,-1.7,21.7,,,,,,,,,,,,
KINGCITY.C,19650225,1700,0.000,,25.0,0.0,22.8,,,,,,,,,,,,
KINGCITY.C,19650226,1700,0.000,,25.0,0.0,17.2,,,,,,,,,,,,
KINGCITY.C,19650227,1700,5.330,,20.6,6.7,13.9,R,,,,,,,,,,,
KINGCITY.C,19650228,1700,0.000,,19.4,3.9,17.2,,,,,,,,,,,,
KINGCITY.C,19650301,1700,0.000,,21.7,0.0,21.1,,,,,,,,,,,,
KINGCITY.C,19650302,1700,0.000,,23.9,0.0,21.7,,,,,,,,,,,,
KINGCITY.C,19650303,1700,0.000,,22.2,0.0,18.9,,,,,,,,,,,,
KINGCITY.C,19650304,1700,0.000,,20.6,4.4,13.9,,,,,,,,,,,,
KINGCITY.C,19650305,1700,5.838,,17.2,4.4,13.9,R,,,,,,,,,,,
KINGCITY.C,19650306,1700,10.66,,16.7,7.8,13.9,R,,,,,,,,,,,
KINGCITY.C,19650307,1700,0.761,,19.4,5.6,13.3,R,,,,,,,,,,,
KINGCITY.C,19650308,1700,0.761,,19.4,4.4,15.6,R,,,,,,,,,,,
KINGCITY.C,19650309,1700,0.000,,16.1,9.4,13.3,,,,,,,,,,,,
KINGCITY.C,19650310,1700,0.000,,15.6,5.0,13.3,,,,,,,,,,,,
KINGCITY.C,19650311,1700,0.000,,17.2,5.6,13.9,,,,,,,,,,,,
KINGCITY.C,19650312,1700,1.523,,14.4,6.1,12.2,R,,,,,,,,,,,
KINGCITY.C,19650313,1700,1.015,,17.8,6.7,15.6,R,,,,,,,,,,,
KINGCITY.C,19650314,1700,0.508,,20.0,4.4,17.8,R,,,,,,,,,,,
KINGCITY.C,19650315,1700,0.000,,18.3,3.9,14.4,,,,,,,,,,,,
KINGCITY.C,19650316,1700,0.000,,16.7,8.9,12.8,,,,,,,,,,,,
KINGCITY.C,19650317,1700,0.000,,20.0,2.8,14.4,,,,,,,,,,,,
KINGCITY.C,19650318,1700,0.000,,26.1,5.6,16.7,,,,,,,,,,,,
KINGCITY.C,19650319,1700,0.000,,23.9,0.6,22.2,,,,,,,,,,,,
KINGCITY.C,19650320,1700,0.000,,27.2,0.0,25.6,,,,,,,,,,,,
KINGCITY.C,19650321,1700,0.000,,28.3,3.9,27.2,,,,,,,,,,,,
KINGCITY.C,19650322,1700,0.000,,27.2,4.4,17.2,,,,,,,,,,,,
KINGCITY.C,19650323,1700,0.000,,17.8,4.4,12.8,,,,,,,,,,,,
KINGCITY.C,19650324,1700,0.000,,15.6,7.2,12.8,,,,,,,,,,,,
KINGCITY.C,19650325,1700,0.000,,16.7,0.0,13.9,,,,,,,,,,,,
KINGCITY.C,19650326,1700,0.000,,18.3,6.7,15.6,,,,,,,,,,,,
KINGCITY.C,19650327,1700,1.269,,17.8,9.4,15.0,R,,,,,,,,,,,
KINGCITY.C,19650328,1700,0.000,,20.6,0.6,17.8,,,,,,,,,,,,
KINGCITY.C,19650329,1700,0.000,,21.1,2.8,18.3,,,,,,,,,,,,
KINGCITY.C,19650330,1700,0.000,,20.0,5.0,14.4,,,,,,,,,,,,
KINGCITY.C,19650331,1700,21.82,,18.3,6.7,16.7,R,,,,,,,,,,,
KINGCITY.C,19650401,1700,0.000,,17.8,5.0,15.0,,,,,,,,,,,,
KINGCITY.C,19650402,1700,6.091,,15.6,5.0,12.2,R,,,,,,,,,,,
KINGCITY.C,19650403,1700,6.853,,19.4,1.7,17.8,R,,,,,,,,,,,
KINGCITY.C,19650404,1700,0.000,,18.3,9.4,12.2,,,,,,,,,,,,
KINGCITY.C,19650405,1700,0.254,,15.6,8.9,10.0,R,,,,,,,,,,,
KINGCITY.C,19650406,1700,0.508,,16.7,5.6,11.7,R,,,,,,,,,,,
KINGCITY.C,19650407,1700,0.000,,19.4,4.4,11.7,,,,,,,,,,,,
KINGCITY.C,19650408,1700,12.43,,15.0,4.4,12.8,R,,,,,,,,,,,
KINGCITY.C,19650409,1700,9.137,,13.3,5.0,10.6,R,,,,,,,,,,,
KINGCITY.C,19650410,1700,3.046,,13.3,2.8,11.1,R,,,,,,,,,,,
KINGCITY.C,19650411,1700,1.777,,15.6,0.6,12.8,R,,,,,,,,,,,
KINGCITY.C,19650412,1700,0.000,,18.3,5.0,15.0,,,,,,,,,,,,
KINGCITY.C,19650413,1700,0.000,,17.2,9.4,15.6,,,,,,,,,,,,
KINGCITY.C,19650414,1700,0,,16.7,6.1,13.9,,,,,,,,,,,,
KINGCITY.C,19650415,1700,0.000,,20.6,5.6,18.9,,,,,,,,,,,,
KINGCITY.C,19650416,1700,0.000,,21.1,9.4,18.3,,,,,,,,,,,,
KINGCITY.C,19650417,1700,0.000,,20.6,6.1,17.8,,,,,,,,,,,,
KINGCITY.C,19650418,1700,0.000,,26.1,5.6,22.8,,,,,,,,,,,,
KINGCITY.C,19650419,1700,0.000,,30.0,10.0,23.9,,,,,,,,,,,,
KINGCITY.C,19650420,1700,0.000,,23.9,8.3,20.6,,,,,,,,,,,,
KINGCITY.C,19650421,1700,0.000,,23.9,10.0,21.7,,,,,,,,,,,,
KINGCITY.C,19650422,1700,0.000,,22.8,8.3,18.3,,,,,,,,,,,,
KINGCITY.C,19650423,1700,0.000,,26.7,3.9,22.8,,,,,,,,,,,,
KINGCITY.C,19650424,1700,0.000,,30.0,6.1,27.8,,,,,,,,,,,,
KINGCITY.C,19650425,1700,0.000,,31.1,4.4,30.0,,,,,,,,,,,,
KINGCITY.C,19650426,1700,0.000,,33.3,7.8,32.2,,,,,,,,,,,,
KINGCITY.C,19650427,1700,0.000,,33.9,10.0,26.1,,,,,,,,,,,,
KINGCITY.C,19650428,1700,0.000,,32.8,11.7,25.6,,,,,,,,,,,,
KINGCITY.C,19650429,1700,0.000,,32.2,9.4,26.7,,,,,,,,,,,,
KINGCITY.C,19650430,1700,0.000,,27.2,7.2,21.1,,,,,,,,,,,,
KINGCITY.C,19650501,1700,0.000,,22.8,6.7,20.6,,,,,,,,,,,,
KINGCITY.C,19650502,1700,0.000,,21.1,5.0,18.3,,,,,,,,,,,,
KINGCITY.C,19650503,1700,0.000,,22.2,1.7,20.0,,,,,,,,,,,,
KINGCITY.C,19650504,1700,0.000,,20.6,3.9,17.8,,,,,,,,,,,,
KINGCITY.C,19650505,1700,0.000,,20.6,2.2,18.3,,,,,,,,,,,,
KINGCITY.C,19650506,1700,0.000,,18.9,1.7,15.6,,,,,,,,,,,,
KINGCITY.C,19650507,1700,0.000,,22.2,4.4,21.1,,,,,,,,,,,,
KINGCITY.C,19650508,1700,0.000,,22.2,2.8,18.9,,,,,,,,,,,,
KINGCITY.C,19650509,1700,0.000,,26.1,5.0,23.3,,,,,,,,,,,,
KINGCITY.C,19650510,1700,0.000,,29.4,6.1,26.7,,,,,,,,,,,,
KINGCITY.C,19650511,1700,0.000,,30.0,7.8,27.8,,,,,,,,,,,,
KINGCITY.C,19650512,1700,0.000,,28.3,6.7,23.9,,,,,,,,,,,,
KINGCITY.C,19650513,1700,0.000,,24.4,9.4,20.0,,,,,,,,,,,,
KINGCITY.C,19650514,1700,0.000,,23.9,9.4,21.7,,,,,,,,,,,,
KINGCITY.C,19650515,1700,0.000,,27.2,5.0,24.4,,,,,,,,,,,,
KINGCITY.C,19650516,1700,0.000,,31.7,5.0,28.3,,,,,,,,,,,,
KINGCITY.C,19650517,1700,0.000,,28.9,8.3,23.9,,,,,,,,,,,,
KINGCITY.C,19650518,1700,0.000,,24.4,6.7,21.1,,,,,,,,,,,,
KINGCITY.C,19650519,1700,0.000,,26.1,3.9,22.8,,,,,,,,,,,,
KINGCITY.C,19650520,1700,0.000,,22.8,10.0,18.9,,,,,,,,,,,,
KINGCITY.C,19650521,1700,0.000,,19.4,10.0,16.7,,,,,,,,,,,,
KINGCITY.C,19650522,1700,0.000,,21.7,10.0,19.4,,,,,,,,,,,,
KINGCITY.C,19650523,1700,0.000,,24.4,6.1,21.7,,,,,,,,,,,,
KINGCITY.C,19650524,1700,0.000,,22.8,3.9,21.1,,,,,,,,,,,,
KINGCITY.C,19650525,,0.000,,,,,,,,,,,,,,,,
KINGCITY.C,19650526,1700,0.000,,31.1,3.3,28.3,,,,,,,,,,,,
KINGCITY.C,19650527,1700,0.000,,30.0,8.9,26.7,,,,,,,,,,,,
KINGCITY.C,19650528,1700,0.000,,30.0,7.8,26.7,,,,,,,,,,,,
KINGCITY.C,19650529,1700,0.000,,28.3,8.9,25.0,,,,,,,,,,,,
KINGCITY.C,19650530,1700,0.000,,26.1,8.9,20.0,,,,,,,,,,,,
KINGCITY.C,19650531,1700,0.000,,23.3,10.0,18.3,,,,,,,,,,,,
KINGCITY.C,19650601,1700,0.000,,21.1,10.6,18.3,,,,,,,,,,,,
KINGCITY.C,19650602,1700,0.000,,23.9,8.3,21.1,,,,,,,,,,,,
KINGCITY.C,19650603,1700,0.000,,23.3,8.9,22.2,,,,,,,,,,,,
KINGCITY.C,19650604,1700,0.000,,22.8,10.6,20.6,,,,,,,,,,,,
KINGCITY.C,19650605,1700,0.000,,22.8,10.6,21.1,,,,,,,,,,,,
KINGCITY.C,19650606,1700,0.000,,22.2,9.4,20.0,,,,,,,,,,,,
KINGCITY.C,19650607,1700,0.000,,20.6,10.6,18.3,,,,,,,,,,,,
KINGCITY.C,19650608,1700,0.000,,20.0,11.1,18.3,,,,,,,,,,,,
KINGCITY.C,19650609,1700,0.000,,25.0,5.0,21.7,,,,,,,,,,,,
KINGCITY.C,19650610,1700,0.000,,28.3,6.7,24.4,,,,,,,,,,,,
KINGCITY.C,19650611,1700,0.000,,27.8,10.0,26.7,,,,,,,,,,,,
KINGCITY.C,19650612,1700,0.000,,26.7,10.0,21.7,,,,,,,,,,,,
KINGCITY.C,19650613,1700,0.000,,25.6,7.2,22.8,,,,,,,,,,,,
KINGCITY.C,19650614,1700,0.000,,23.9,7.8,21.1,,,,,,,,,,,,
KINGCITY.C,19650615,1700,0.000,,22.8,9.4,20.6,,,,,,,,,,,,
KINGCITY.C,19650616,1700,0.000,,26.7,4.4,25.6,,,,,,,,,,,,
KINGCITY.C,19650617,1700,0.000,,26.1,6.7,22.2,,,,,,,,,,,,
KINGCITY.C,19650618,1700,0.000,,28.9,8.9,25.0,,,,,,,,,,,,
KINGCITY.C,19650619,1700,0.000,,26.7,8.3,22.8,,,,,,,,,,,,
KINGCITY.C,19650620,1700,0.000,,25.6,9.4,21.1,,,,,,,,,,,,
KINGCITY.C,19650621,1700,0.000,,26.1,12.2,23.3,,,,,,,,,,,,
KINGCITY.C,19650622,1700,0.000,,26.1,11.1,24.4,,,,,,,,,,,,
KINGCITY.C,19650623,1700,0.000,,24.4,10.0,21.1,,,,,,,,,,,,
KINGCITY.C,19650624,1700,0.000,,22.2,12.8,18.9,,,,,,,,,,,,
KINGCITY.C,19650625,1700,0.000,,20.0,9.4,17.8,,,,,,,,,,,,
KINGCITY.C,19650626,1700,0.000,,23.9,11.7,21.7,,,,,,,,,,,,
KINGCITY.C,19650627,1700,0.000,,29.4,5.0,26.7,,,,,,,,,,,,
KINGCITY.C,19650628,1700,0.000,,33.3,7.2,30.0,,,,,,,,,,,,
KINGCITY.C,19650629,1700,0.000,,30.0,8.9,23.9,,,,,,,,,,,,
KINGCITY.C,19650630,1700,0.000,,24.4,11.7,22.8,,,,,,,,,,,,
KINGCITY.C,19650701,1700,0.000,,30.0,12.2,28.3,,,,,,,,,,,,
KINGCITY.C,19650702,1700,0.000,,30.0,6.7,26.7,,,,,,,,,,,,
KINGCITY.C,19650703,1700,0.000,,26.7,10.6,25.0,,,,,,,,,,,,
KINGCITY.C,19650704,1700,0.000,,30.0,10.0,27.8,,,,,,,,,,,,
KINGCITY.C,19650705,1700,0.000,,29.4,11.1,27.2,,,,,,,,,,,,
KINGCITY.C,19650706,1700,0.000,,26.1,10.0,25.0,,,,,,,,,,,,
KINGCITY.C,19650707,1700,0.000,,27.8,11.7,25.6,,,,,,,,,,,,
KINGCITY.C,19650708,1700,0.000,,26.1,11.1,23.9,,,,,,,,,,,,
KINGCITY.C,19650709,1700,0.000,,25.6,11.1,24.4,,,,,,,,,,,,
KINGCITY.C,19650710,1700,0.000,,25.6,12.2,23.9,,,,,,,,,,,,
KINGCITY.C,19650711,1700,0.000,,24.4,6.7,23.3,,,,,,,,,,,,
KINGCITY.C,19650712,1700,0.000,,27.8,7.8,23.9,,,,,,,,,,,,
KINGCITY.C,19650713,1700,0.000,,26.7,11.1,25.0,,,,,,,,,,,,
KINGCITY.C,19650714,1700,0.000,,27.2,11.7,24.4,,,,,,,,,,,,
KINGCITY.C,19650715,1700,0.000,,30.0,12.2,28.3,,,,,,,,,,,,
KINGCITY.C,19650716,1700,0.000,,28.9,12.8,25.6,,,,,,,,,,,,
KINGCITY.C,19650717,1700,0.000,,26.7,12.8,24.4,,,,,,,,,,,,
KINGCITY.C,19650718,1700,0.000,,28.9,12.2,26.1,,,,,,,,,,,,
KINGCITY.C,19650719,1700,0.000,,26.1,12.8,23.3,,,,,,,,,,,,
KINGCITY.C,19650720,1700,0.000,,26.7,8.3,24.4,,,,,,,,,,,,
KINGCITY.C,19650721,1700,0.000,,27.2,9.4,25.0,,,,,,,,,,,,
KINGCITY.C,19650722,1700,0.000,,26.7,10.0,24.4,,,,,,,,,,,,
KINGCITY.C,19650723,1700,0.000,,27.2,10.6,25.0,,,,,,,,,,,,
KINGCITY.C,19650724,1700,0.000,,33.9,9.4,23.9,,,,,,,,,,,,
KINGCITY.C,19650725,1700,0.000,,25.0,12.8,23.3,,,,,,,,,,,,
KINGCITY.C,19650726,1700,0.000,,26.7,10.0,24.4,,,,,,,,,,,,
KINGCITY.C,19650727,1700,0.000,,28.3,8.9,24.4,,,,,,,,,,,,
KINGCITY.C,19650728,1700,0.000,,29.4,8.3,24.4,,,,,,,,,,,,
KINGCITY.C,19650729,1700,0.000,,28.3,10.0,26.7,,,,,,,,,,,,
KINGCITY.C,19650730,1700,0.000,,27.2,14.4,21.7,,,,,,,,,,,,
KINGCITY.C,19650731,1700,0.000,,29.4,13.3,26.1,,,,,,,,,,,,
KINGCITY.C,19650801,1700,0.000,,31.1,13.3,28.9,,,,,,,,,,,,
KINGCITY.C,19650802,1700,0.000,,29.4,12.8,26.7,,,,,,,,,,,,
KINGCITY.C,19650803,1700,0.000,,30.0,12.8,27.2,,,,,,,,,,,,
KINGCITY.C,19650804,1700,0.000,,29.4,11.7,27.2,,,,,,,,,,,,
KINGCITY.C,19650805,1700,0.000,,28.3,12.2,23.9,,,,,,,,,,,,
KINGCITY.C,19650806,1700,0.000,,27.2,10.6,25.0,,,,,,,,,,,,
KINGCITY.C,19650807,1700,0.000,,27.8,11.7,25.6,,,,,,,,,,,,
KINGCITY.C,19650808,1700,0.000,,31.7,10.0,28.9,,,,,,,,,,,,
KINGCITY.C,19650809,1700,0.000,,31.1,11.7,27.8,,,,,,,,,,,,
KINGCITY.C,19650810,1700,0.000,,32.8,13.9,31.7,,,,,,,,,,,,
KINGCITY.C,19650811,1700,0.000,,31.7,14.4,22.8,,,,,,,,,,,,
KINGCITY.C,19650812,1700,0.000,,28.9,16.1,27.8,,,,,,,,,,,,
KINGCITY.C,19650813,1700,0.000,,36.7,14.4,30.0,,,,,,,,,,,,
KINGCITY.C,19650814,1700,0.000,,31.7,16.7,27.2,,,,,,,,,,,,
KINGCITY.C,19650815,1700,0.000,,29.4,12.8,27.2,,,,,,,,,,,,
KINGCITY.C,19650816,1700,0.000,,27.8,12.2,21.7,,,,,,,,,,,,
KINGCITY.C,19650817,1700,0.000,,24.4,12.8,21.7,,,,,,,,,,,,
KINGCITY.C,19650818,1700,0.000,,23.3,13.3,21.7,,,,,,,,,,,,
KINGCITY.C,19650819,1700,0.000,,27.2,12.8,24.4,,,,,,,,,,,,
KINGCITY.C,19650820,1700,0.000,,27.2,10.0,25.6,,,,,,,,,,,,
KINGCITY.C,19650821,1700,0.000,,26.1,9.4,22.8,,,,,,,,,,,,
KINGCITY.C,19650822,1700,0.000,,24.4,11.7,22.8,,,,,,,,,,,,
KINGCITY.C,19650823,1700,0.000,,27.2,10.6,26.1,,,,,,,,,,,,
KINGCITY.C,19650824,1700,0.000,,27.2,7.8,25.0,,,,,,,,,,,,
KINGCITY.C,19650825,1700,0.000,,30.0,8.9,28.3,,,,,,,,,,,,
KINGCITY.C,19650826,1700,0.000,,32.2,11.7,28.9,,,,,,,,,,,,
KINGCITY.C,19650827,1700,0.000,,33.9,11.7,28.9,,,,,,,,,,,,
KINGCITY.C,19650828,1700,0.000,,35.0,9.4,29.4,,,,,,,,,,,,
KINGCITY.C,19650829,1700,0.000,,32.2,10.0,27.8,,,,,,,,,,,,
KINGCITY.C,19650830,1700,0.000,,28.9,12.8,25.0,,,,,,,,,,,,
KINGCITY.C,19650831,1700,0.000,,25.6,13.3,23.3,,,,,,,,,,,,
KINGCITY.C,19650901,1700,0.000,,25.0,7.2,23.3,,,,,,,,,,,,
KINGCITY.C,19650902,1700,0.000,,26.1,7.2,25.0,,,,,,,,,,,,
KINGCITY.C,19650903,1700,0.000,,25.6,12.8,21.1,,,,,,,,,,,,
KINGCITY.C,19650904,1700,0.000,,22.8,10.6,21.7,,,,,,,,,,,,
KINGCITY.C,19650905,1700,0.000,,25.0,7.2,23.3,,,,,,,,,,,,
KINGCITY.C,19650906,1700,0.000,,23.9,5.0,21.7,,,,,,,,,,,,
KINGCITY.C,19650907,1700,0.000,,26.7,6.7,25.6,,,,,,,,,,,,
KINGCITY.C,19650908,1700,0.000,,27.2,8.9,23.9,,,,,,,,,,,,
KINGCITY.C,19650909,1700,0.000,,30.0,8.9,26.7,,,,,,,,,,,,
KINGCITY.C,19650910,1700,0.000,,27.2,9.4,22.8,,,,,,,,,,,,
KINGCITY.C,19650911,1700,0.000,,23.3,11.7,21.7,,,,,,,,,,,,
KINGCITY.C,19650912,1700,0.000,,27.2,8.9,25.0,,,,,,,,,,,,
KINGCITY.C,19650913,1700,0.000,,27.2,10.6,25.0,,,,,,,,,,,,
KINGCITY.C,19650914,1700,0.000,,32.8,8.3,30.0,,,,,,,,,,,,
KINGCITY.C,19650915,1700,0.000,,31.1,8.9,27.2,,,,,,,,,,,,
KINGCITY.C,19650916,1700,0.000,,27.8,12.8,23.9,,,,,,,,,,,,
KINGCITY.C,19650917,1700,0.000,,26.1,6.1,25.0,,,,,,,,,,,,
KINGCITY.C,19650918,1700,0.000,,26.1,9.4,22.8,,,,,,,,,,,,
KINGCITY.C,19650919,1700,0.000,,26.7,8.3,25.6,,,,,,,,,,,,
KINGCITY.C,19650920,1700,0.000,,28.3,3.9,26.1,,,,,,,,,,,,
KINGCITY.C,19650921,1700,0.000,,27.2,4.4,,,,,,,,,,,,,
KINGCITY.C,19650922,1700,0.000,,29.4,6.1,26.7,,,,,,,,,,,,
KINGCITY.C,19650923,1700,0.000,,27.2,10.0,23.3,,,,,,,,,,,,
KINGCITY.C,19650924,1700,0.000,,23.9,12.2,21.7,,,,,,,,,,,,
KINGCITY.C,19650925,1700,0.000,,22.8,12.8,21.7,,,,,,,,,,,,
KINGCITY.C,19650926,1700,0.000,,23.3,6.7,22.2,,,,,,,,,,,,
KINGCITY.C,19650927,1700,0.000,,23.9,10.0,18.9,,,,,,,,,,,,
KINGCITY.C,19650928,1700,0.000,,23.9,6.1,21.7,,,,,,,,,,,,
KINGCITY.C,19650929,1700,0.000,,27.8,4.4,27.2,,,,,,,,,,,,
KINGCITY.C,19650930,1700,0.000,,33.9,5.0,32.8,,,,,,,,,,,,
KINGCITY.C,19651001,1700,0.000,,35.0,7.2,23.9,,,,,,,,,,,,
KINGCITY.C,19651002,1700,0.000,,32.2,3.9,26.1,,,,,,,,,,,,
KINGCITY.C,19651003,1700,0.000,,26.7,8.3,20.6,,,,,,,,,,,,
KINGCITY.C,19651004,1700,0.000,,28.3,5.0,27.2,,,,,,,,,,,,
KINGCITY.C,19651005,1700,0.000,,31.7,11.1,25.6,,,,,,,,,,,,
KINGCITY.C,19651006,1700,0.000,,31.7,11.1,27.8,,,,,,,,,,,,
KINGCITY.C,19651007,1700,0.000,,35.0,8.3,27.8,,,,,,,,,,,,
KINGCITY.C,19651008,1700,0.000,,27.8,15.0,21.1,,,,,,,,,,,,
KINGCITY.C,19651009,1700,0.000,,22.2,13.3,20.6,,,,,,,,,,,,
KINGCITY.C,19651010,1700,0.000,,24.4,5.0,23.3,,,,,,,,,,,,
KINGCITY.C,19651011,1700,0.000,,30.0,6.1,28.9,,,,,,,,,,,,
KINGCITY.C,19651012,1700,0.000,,29.4,5.6,25.0,,,,,,,,,,,,
KINGCITY.C,19651013,1700,0.000,,25.6,10.0,19.4,,,,,,,,,,,,
KINGCITY.C,19651014,1700,0.000,,26.1,12.2,22.2,,,,,,,,,,,,
KINGCITY.C,19651015,1700,0.000,,22.8,8.9,18.3,,,,,,,,,,,,
KINGCITY.C,19651016,1700,0.000,,21.1,2.2,20.0,,,,,,,,,,,,
KINGCITY.C,19651017,1700,0.000,,24.4,1.7,22.2,,,,,,,,,,,,
KINGCITY.C,19651018,1700,0.000,,23.9,5.6,21.1,,,,,,,,,,,,
KINGCITY.C,19651019,1700,0.000,,27.2,10.0,26.1,,,,,,,,,,,,
KINGCITY.C,19651020,1700,0.000,,30.0,5.6,28.3,,,,,,,,,,,,
KINGCITY.C,19651021,1700,0.000,,35.0,8.3,32.8,,,,,,,,,,,,
KINGCITY.C,19651022,1700,0.000,,35.6,6.7,33.9,,,,,,,,,,,,
KINGCITY.C,19651023,1700,0.000,,35.6,8.3,32.8,,,,,,,,,,,,
KINGCITY.C,19651024,1700,0.000,,35.6,7.2,32.8,,,,,,,,,,,,
