"","study","studySub","species","sp","site","era","date","nest1","nest2","nest3","nest3note","sampleUnit","size1mm","size1mm_rand","habitat","tideHTm","lat","long","Shaw_hab","notes","notes2","year"
"342","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",3,1,NA,NA,"T3.Q50",24,24,NA,-0.2,43.302711,-124.399057,NA,"","",2017
"343","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",3,2,NA,NA,"T3.Q50",30,30,NA,-0.2,43.302711,-124.399057,NA,"","",2017
"344","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",3,3,NA,NA,"T3.Q50",22,22,NA,-0.2,43.302711,-124.399057,NA,"","",2017
"345","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",3,4,NA,NA,"T3.Q50",26,26,NA,-0.2,43.302711,-124.399057,NA,"","",2017
"346","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",3,5,NA,NA,"T3.Q50",28,28,NA,-0.2,43.302711,-124.399057,NA,"","",2017
"347","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",3,6,NA,NA,"T3.Q50",25,25,NA,-0.2,43.302711,-124.399057,NA,"","",2017
"348","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,1,NA,NA,"T4.Q05",22,22,NA,2,43.303055,-124.398942,NA,"","",2017
"349","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,2,NA,NA,"T4.Q05",22,22,NA,2,43.303055,-124.398942,NA,"","",2017
"350","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,3,NA,NA,"T4.Q05",21,21,NA,2,43.303055,-124.398942,NA,"","",2017
"351","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,4,NA,NA,"T4.Q05",20,20,NA,2,43.303055,-124.398942,NA,"","",2017
"352","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,5,NA,NA,"T4.Q05",19,19,NA,2,43.303055,-124.398942,NA,"","",2017
"353","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,1,NA,NA,"T4.Q10",22,22,NA,1.5,43.303055,-124.398942,NA,"","",2017
"354","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,2,NA,NA,"T4.Q10",14,14,NA,1.5,43.303055,-124.398942,NA,"","",2017
"355","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,3,NA,NA,"T4.Q10",17,17,NA,1.5,43.303055,-124.398942,NA,"","",2017
"356","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,4,NA,NA,"T4.Q10",15,15,NA,1.5,43.303055,-124.398942,NA,"","",2017
"357","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,5,NA,NA,"T4.Q10",15,15,NA,1.5,43.303055,-124.398942,NA,"","",2017
"358","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,6,NA,NA,"T4.Q10",14,14,NA,1.5,43.303055,-124.398942,NA,"","",2017
"359","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,7,NA,NA,"T4.Q10",13,13,NA,1.5,43.303055,-124.398942,NA,"","",2017
"360","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,8,NA,NA,"T4.Q10",4,4,NA,1.5,43.303055,-124.398942,NA,"","",2017
"361","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,9,NA,NA,"T4.Q10",4,4,NA,1.5,43.303055,-124.398942,NA,"","",2017
"362","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,10,NA,NA,"T4.Q10",6,6,NA,1.5,43.303055,-124.398942,NA,"","",2017
"363","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,11,NA,NA,"T4.Q10",10,10,NA,1.5,43.303055,-124.398942,NA,"","",2017
"364","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,12,NA,NA,"T4.Q10",11,11,NA,1.5,43.303055,-124.398942,NA,"","",2017
"365","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,13,NA,NA,"T4.Q10",11,11,NA,1.5,43.303055,-124.398942,NA,"","",2017
"366","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,14,NA,NA,"T4.Q10",7,7,NA,1.5,43.303055,-124.398942,NA,"","",2017
"367","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,15,NA,NA,"T4.Q10",6,6,NA,1.5,43.303055,-124.398942,NA,"","",2017
"368","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,16,NA,NA,"T4.Q10",3,3,NA,1.5,43.303055,-124.398942,NA,"","",2017
"369","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,17,NA,NA,"T4.Q10",4,4,NA,1.5,43.303055,-124.398942,NA,"","",2017
"370","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,18,NA,NA,"T4.Q10",13,13,NA,1.5,43.303055,-124.398942,NA,"","",2017
"371","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,19,NA,NA,"T4.Q10",16,16,NA,1.5,43.303055,-124.398942,NA,"","",2017
"372","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,20,NA,NA,"T4.Q10",13,13,NA,1.5,43.303055,-124.398942,NA,"","",2017
"373","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,21,NA,NA,"T4.Q10",19,19,NA,1.5,43.303055,-124.398942,NA,"","",2017
"374","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,22,NA,NA,"T4.Q10",13,13,NA,1.5,43.303055,-124.398942,NA,"","",2017
"375","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,23,NA,NA,"T4.Q10",13,13,NA,1.5,43.303055,-124.398942,NA,"","",2017
"376","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,24,NA,NA,"T4.Q10",11,11,NA,1.5,43.303055,-124.398942,NA,"","",2017
"377","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,25,NA,NA,"T4.Q10",5,5,NA,1.5,43.303055,-124.398942,NA,"","",2017
"378","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,26,NA,NA,"T4.Q10",10,10,NA,1.5,43.303055,-124.398942,NA,"","",2017
"379","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,27,NA,NA,"T4.Q10",7,7,NA,1.5,43.303055,-124.398942,NA,"","",2017
"380","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,1,NA,NA,"T4.Q15",8,8,NA,1.3,43.303055,-124.398942,NA,"","",2017
"381","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,2,NA,NA,"T4.Q15",13,13,NA,1.3,43.303055,-124.398942,NA,"","",2017
"382","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,3,NA,NA,"T4.Q15",8,8,NA,1.3,43.303055,-124.398942,NA,"","",2017
"383","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,4,NA,NA,"T4.Q15",14,14,NA,1.3,43.303055,-124.398942,NA,"","",2017
"384","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,5,NA,NA,"T4.Q15",6,6,NA,1.3,43.303055,-124.398942,NA,"","",2017
"385","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,6,NA,NA,"T4.Q15",17,17,NA,1.3,43.303055,-124.398942,NA,"","",2017
"386","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,7,NA,NA,"T4.Q15",12,12,NA,1.3,43.303055,-124.398942,NA,"","",2017
"387","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,8,NA,NA,"T4.Q15",16,16,NA,1.3,43.303055,-124.398942,NA,"","",2017
"388","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,9,NA,NA,"T4.Q15",6,6,NA,1.3,43.303055,-124.398942,NA,"","",2017
"389","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,10,NA,NA,"T4.Q15",6,6,NA,1.3,43.303055,-124.398942,NA,"","",2017
"390","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,11,NA,NA,"T4.Q15",7,7,NA,1.3,43.303055,-124.398942,NA,"","",2017
"391","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,12,NA,NA,"T4.Q15",15,15,NA,1.3,43.303055,-124.398942,NA,"","",2017
"392","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,13,NA,NA,"T4.Q15",16,16,NA,1.3,43.303055,-124.398942,NA,"","",2017
"393","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,14,NA,NA,"T4.Q15",6,6,NA,1.3,43.303055,-124.398942,NA,"","",2017
"394","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,15,NA,NA,"T4.Q15",14,14,NA,1.3,43.303055,-124.398942,NA,"","",2017
"395","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,16,NA,NA,"T4.Q15",7,7,NA,1.3,43.303055,-124.398942,NA,"","",2017
"396","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,17,NA,NA,"T4.Q15",11,11,NA,1.3,43.303055,-124.398942,NA,"","",2017
"397","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,18,NA,NA,"T4.Q15",14,14,NA,1.3,43.303055,-124.398942,NA,"","",2017
"398","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,19,NA,NA,"T4.Q15",14,14,NA,1.3,43.303055,-124.398942,NA,"","",2017
"399","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,1,NA,NA,"T4.Q20",23,23,NA,1.2,43.303055,-124.398942,NA,"","",2017
"400","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,2,NA,NA,"T4.Q20",20,20,NA,1.2,43.303055,-124.398942,NA,"","",2017
"401","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,3,NA,NA,"T4.Q20",5,5,NA,1.2,43.303055,-124.398942,NA,"","",2017
"402","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,4,NA,NA,"T4.Q20",12,12,NA,1.2,43.303055,-124.398942,NA,"","",2017
"403","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,5,NA,NA,"T4.Q20",13,13,NA,1.2,43.303055,-124.398942,NA,"","",2017
"404","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,6,NA,NA,"T4.Q20",13,13,NA,1.2,43.303055,-124.398942,NA,"","",2017
"405","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,7,NA,NA,"T4.Q20",15,15,NA,1.2,43.303055,-124.398942,NA,"","",2017
"406","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,8,NA,NA,"T4.Q20",15,15,NA,1.2,43.303055,-124.398942,NA,"","",2017
"407","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,9,NA,NA,"T4.Q20",14,14,NA,1.2,43.303055,-124.398942,NA,"","",2017
"408","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,10,NA,NA,"T4.Q20",5,5,NA,1.2,43.303055,-124.398942,NA,"","",2017
"409","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,11,NA,NA,"T4.Q20",5,5,NA,1.2,43.303055,-124.398942,NA,"","",2017
"410","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,1,NA,NA,"T4.Q25",23,23,NA,0.6,43.303055,-124.398942,NA,"","",2017
"411","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,2,NA,NA,"T4.Q25",20,20,NA,0.6,43.303055,-124.398942,NA,"","",2017
"412","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,3,NA,NA,"T4.Q25",20,20,NA,0.6,43.303055,-124.398942,NA,"","",2017
"413","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,4,NA,NA,"T4.Q25",22,22,NA,0.6,43.303055,-124.398942,NA,"","",2017
"414","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,5,NA,NA,"T4.Q25",20,20,NA,0.6,43.303055,-124.398942,NA,"","",2017
"415","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,6,NA,NA,"T4.Q25",25,25,NA,0.6,43.303055,-124.398942,NA,"","",2017
"416","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,7,NA,NA,"T4.Q25",21,21,NA,0.6,43.303055,-124.398942,NA,"","",2017
"417","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,8,NA,NA,"T4.Q25",21,21,NA,0.6,43.303055,-124.398942,NA,"","",2017
"418","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,9,NA,NA,"T4.Q25",24,24,NA,0.6,43.303055,-124.398942,NA,"","",2017
"419","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,1,NA,NA,"T4.Q30",29,29,NA,0.7,43.303055,-124.398942,NA,"","",2017
"420","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,2,NA,NA,"T4.Q30",26,26,NA,0.7,43.303055,-124.398942,NA,"","",2017
"421","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,3,NA,NA,"T4.Q30",25,25,NA,0.7,43.303055,-124.398942,NA,"","",2017
"422","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,4,NA,NA,"T4.Q30",23,23,NA,0.7,43.303055,-124.398942,NA,"","",2017
"423","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,5,NA,NA,"T4.Q30",24,24,NA,0.7,43.303055,-124.398942,NA,"","",2017
"424","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,6,NA,NA,"T4.Q30",25,25,NA,0.7,43.303055,-124.398942,NA,"","",2017
"425","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,7,NA,NA,"T4.Q30",13,13,NA,0.7,43.303055,-124.398942,NA,"","",2017
"426","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,8,NA,NA,"T4.Q30",19,19,NA,0.7,43.303055,-124.398942,NA,"","",2017
"427","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,9,NA,NA,"T4.Q30",14,14,NA,0.7,43.303055,-124.398942,NA,"","",2017
"428","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,10,NA,NA,"T4.Q30",21,21,NA,0.7,43.303055,-124.398942,NA,"","",2017
"429","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,11,NA,NA,"T4.Q30",22,22,NA,0.7,43.303055,-124.398942,NA,"","",2017
"430","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,12,NA,NA,"T4.Q30",21,21,NA,0.7,43.303055,-124.398942,NA,"","",2017
"431","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,13,NA,NA,"T4.Q30",15,15,NA,0.7,43.303055,-124.398942,NA,"","",2017
"432","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,14,NA,NA,"T4.Q30",17,17,NA,0.7,43.303055,-124.398942,NA,"","",2017
"433","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,15,NA,NA,"T4.Q30",20,20,NA,0.7,43.303055,-124.398942,NA,"","",2017
"434","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,16,NA,NA,"T4.Q30",13,13,NA,0.7,43.303055,-124.398942,NA,"","",2017
"435","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,17,NA,NA,"T4.Q30",23,23,NA,0.7,43.303055,-124.398942,NA,"","",2017
"436","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,18,NA,NA,"T4.Q30",13,13,NA,0.7,43.303055,-124.398942,NA,"","",2017
"437","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,19,NA,NA,"T4.Q30",20,20,NA,0.7,43.303055,-124.398942,NA,"","",2017
"438","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,20,NA,NA,"T4.Q30",15,15,NA,0.7,43.303055,-124.398942,NA,"","",2017
"439","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,21,NA,NA,"T4.Q30",20,20,NA,0.7,43.303055,-124.398942,NA,"","",2017
"440","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,22,NA,NA,"T4.Q30",22,22,NA,0.7,43.303055,-124.398942,NA,"","",2017
"441","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,23,NA,NA,"T4.Q30",23,23,NA,0.7,43.303055,-124.398942,NA,"","",2017
"442","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,24,NA,NA,"T4.Q30",27,27,NA,0.7,43.303055,-124.398942,NA,"","",2017
"443","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,25,NA,NA,"T4.Q30",26,26,NA,0.7,43.303055,-124.398942,NA,"","",2017
"444","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,26,NA,NA,"T4.Q30",24,24,NA,0.7,43.303055,-124.398942,NA,"","",2017
"445","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,27,NA,NA,"T4.Q30",23,23,NA,0.7,43.303055,-124.398942,NA,"","",2017
"446","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,28,NA,NA,"T4.Q30",22,22,NA,0.7,43.303055,-124.398942,NA,"","",2017
"447","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,29,NA,NA,"T4.Q30",24,24,NA,0.7,43.303055,-124.398942,NA,"","",2017
"448","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,30,NA,NA,"T4.Q30",24,24,NA,0.7,43.303055,-124.398942,NA,"","",2017
"449","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,31,NA,NA,"T4.Q30",22,22,NA,0.7,43.303055,-124.398942,NA,"","",2017
"450","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,32,NA,NA,"T4.Q30",22,22,NA,0.7,43.303055,-124.398942,NA,"","",2017
"451","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,33,NA,NA,"T4.Q30",24,24,NA,0.7,43.303055,-124.398942,NA,"","",2017
"452","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,34,NA,NA,"T4.Q30",15,15,NA,0.7,43.303055,-124.398942,NA,"","",2017
"453","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,35,NA,NA,"T4.Q30",20,20,NA,0.7,43.303055,-124.398942,NA,"","",2017
"454","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,1,NA,NA,"T4.Q35",25,25,NA,0.5,43.303055,-124.398942,NA,"","",2017
"455","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,2,NA,NA,"T4.Q35",21,21,NA,0.5,43.303055,-124.398942,NA,"","",2017
"456","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,3,NA,NA,"T4.Q35",25,25,NA,0.5,43.303055,-124.398942,NA,"","",2017
"457","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,4,NA,NA,"T4.Q35",16,16,NA,0.5,43.303055,-124.398942,NA,"","",2017
"458","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,5,NA,NA,"T4.Q35",22,22,NA,0.5,43.303055,-124.398942,NA,"","",2017
"459","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,6,NA,NA,"T4.Q35",27,27,NA,0.5,43.303055,-124.398942,NA,"","",2017
"460","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,7,NA,NA,"T4.Q35",23,23,NA,0.5,43.303055,-124.398942,NA,"","",2017
"461","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,8,NA,NA,"T4.Q35",23,23,NA,0.5,43.303055,-124.398942,NA,"","",2017
"462","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,1,NA,NA,"T4.Q40",27,27,NA,0.4,43.303055,-124.398942,NA,"","",2017
"463","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,2,NA,NA,"T4.Q40",22,22,NA,0.4,43.303055,-124.398942,NA,"","",2017
"464","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,3,NA,NA,"T4.Q40",25,25,NA,0.4,43.303055,-124.398942,NA,"","",2017
"465","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,4,NA,NA,"T4.Q40",26,26,NA,0.4,43.303055,-124.398942,NA,"","",2017
"466","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,5,NA,NA,"T4.Q40",24,24,NA,0.4,43.303055,-124.398942,NA,"","",2017
"467","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,6,NA,NA,"T4.Q40",28,28,NA,0.4,43.303055,-124.398942,NA,"","",2017
"468","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,7,NA,NA,"T4.Q40",23,23,NA,0.4,43.303055,-124.398942,NA,"","",2017
"469","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,1,NA,NA,"T4.Q45",28,28,NA,0.2,43.303055,-124.398942,NA,"","",2017
"470","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,2,NA,NA,"T4.Q45",27,27,NA,0.2,43.303055,-124.398942,NA,"","",2017
"471","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,3,NA,NA,"T4.Q45",27,27,NA,0.2,43.303055,-124.398942,NA,"","",2017
"472","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,4,NA,NA,"T4.Q45",25,25,NA,0.2,43.303055,-124.398942,NA,"","",2017
"473","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","present","5/15/2017",4,5,NA,NA,"T4.Q45",27,27,NA,0.2,43.303055,-124.398942,NA,"","",2017
"474","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","past","5/1/1968",NA,NA,NA,NA,NA,3.5,4.2,NA,NA,NA,NA,NA,"day-month is unknown","",1968
"475","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","past","5/1/1968",NA,NA,NA,NA,NA,3.5,6.6,NA,NA,NA,NA,NA,"day-month is unknown","",1968
"476","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","past","5/1/1968",NA,NA,NA,NA,NA,3.5,2.9,NA,NA,NA,NA,NA,"day-month is unknown","",1968
"477","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","past","5/1/1968",NA,NA,NA,NA,NA,3.5,0.4,NA,NA,NA,NA,NA,"day-month is unknown","",1968
"478","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","past","5/1/1968",NA,NA,NA,NA,NA,3.5,4.4,NA,NA,NA,NA,NA,"day-month is unknown","",1968
"479","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","past","5/1/1968",NA,NA,NA,NA,NA,3.5,4.4,NA,NA,NA,NA,NA,"day-month is unknown","",1968
"480","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","past","5/1/1968",NA,NA,NA,NA,NA,3.5,2,NA,NA,NA,NA,NA,"day-month is unknown","",1968
"481","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","past","5/1/1968",NA,NA,NA,NA,NA,3.5,6.5,NA,NA,NA,NA,NA,"day-month is unknown","",1968
"482","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","past","5/1/1968",NA,NA,NA,NA,NA,3.5,6,NA,NA,NA,NA,NA,"day-month is unknown","",1968
"483","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","past","5/1/1968",NA,NA,NA,NA,NA,3.5,4,NA,NA,NA,NA,NA,"day-month is unknown","",1968
"484","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","past","5/1/1968",NA,NA,NA,NA,NA,3.5,4,NA,NA,NA,NA,NA,"day-month is unknown","",1968
"485","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","past","5/1/1968",NA,NA,NA,NA,NA,3.5,5.8,NA,NA,NA,NA,NA,"day-month is unknown","",1968
"486","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","past","5/1/1968",NA,NA,NA,NA,NA,3.5,1.5,NA,NA,NA,NA,NA,"day-month is unknown","",1968
"487","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","past","5/1/1968",NA,NA,NA,NA,NA,3.5,3,NA,NA,NA,NA,NA,"day-month is unknown","",1968
"488","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","past","5/1/1968",NA,NA,NA,NA,NA,3.5,1.5,NA,NA,NA,NA,NA,"day-month is unknown","",1968
"489","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","past","5/1/1968",NA,NA,NA,NA,NA,3.5,1.7,NA,NA,NA,NA,NA,"day-month is unknown","",1968
"490","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","past","5/1/1968",NA,NA,NA,NA,NA,3.5,1.2,NA,NA,NA,NA,NA,"day-month is unknown","",1968
"491","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","past","5/1/1968",NA,NA,NA,NA,NA,3.5,4.2,NA,NA,NA,NA,NA,"day-month is unknown","",1968
"492","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","past","5/1/1968",NA,NA,NA,NA,NA,3.5,2.7,NA,NA,NA,NA,NA,"day-month is unknown","",1968
"493","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","past","5/1/1968",NA,NA,NA,NA,NA,3.5,6.1,NA,NA,NA,NA,NA,"day-month is unknown","",1968
"494","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","past","5/1/1968",NA,NA,NA,NA,NA,3.5,2,NA,NA,NA,NA,NA,"day-month is unknown","",1968
"495","Galloway",NA,"Tegula funebralis","CHFU","SouthCove","past","5/1/1968",NA,NA,NA,NA,NA,3.5,5.6,NA,NA,NA,NA,NA,"day-month is unknown","",1968
